"address","descriptive_name","confidence","disc1_present","disc2_present","instructions","static_call_sites","direct_callees","has_return","disc1_overlay_referenced","disc2_overlay_referenced","embedded_asset_range","disc1_seed_evidence","disc2_seed_evidence","disc1_exact_sha256","disc2_exact_sha256","structural_sha256","sf3_address","sf3_match_kind"
"0x80154fe4",,,"1","1","44","1","0","0","0","0","0","direct_call","direct_call","86d2cf5b090f43ee54d8f7c1dcf746a853951191457ff6dac96269a9d24860b9","86d2cf5b090f43ee54d8f7c1dcf746a853951191457ff6dac96269a9d24860b9","86d2cf5b090f43ee54d8f7c1dcf746a853951191457ff6dac96269a9d24860b9",,
"0x80155094",,,"1","1","65","1","0","0","0","0","0","direct_call","direct_call","9c0095c04ef53d9df41602f3783c90ef3c3e27cc9d0b38262d23930db6313f5a","9c0095c04ef53d9df41602f3783c90ef3c3e27cc9d0b38262d23930db6313f5a","9c0095c04ef53d9df41602f3783c90ef3c3e27cc9d0b38262d23930db6313f5a","0x80169840","exact"
"0x80155198",,,"1","1","41","1","0","0","0","0","0","direct_call","direct_call","4b22ee6807a2e4ddfd1bf16851609a7a009f4c6bd5aeb78162f121cb89492f02","4b22ee6807a2e4ddfd1bf16851609a7a009f4c6bd5aeb78162f121cb89492f02","4b22ee6807a2e4ddfd1bf16851609a7a009f4c6bd5aeb78162f121cb89492f02",,
"0x8015523c",,,"1","1","458","5","0","0","0","0","0","direct_call","direct_call","97ae2e60f46fd4ea1f401c93a38e0323222d290665bfebbfc9a11dc05503e58f","97ae2e60f46fd4ea1f401c93a38e0323222d290665bfebbfc9a11dc05503e58f","97ae2e60f46fd4ea1f401c93a38e0323222d290665bfebbfc9a11dc05503e58f",,
"0x80155964",,,"1","1","103","1","0","0","0","0","0","direct_call","direct_call","9ebc694d4895efc802ea27714a71986f293edf4b63e9918c27d65871b06f43a9","9ebc694d4895efc802ea27714a71986f293edf4b63e9918c27d65871b06f43a9","9ebc694d4895efc802ea27714a71986f293edf4b63e9918c27d65871b06f43a9",,
"0x80155b00",,,"1","1","74","1","0","0","0","0","0","direct_call","direct_call","250f52cb2d6f1966a29f6ac771fa1cd185b8f8531396c8a4026c0fe635617e0c","250f52cb2d6f1966a29f6ac771fa1cd185b8f8531396c8a4026c0fe635617e0c","250f52cb2d6f1966a29f6ac771fa1cd185b8f8531396c8a4026c0fe635617e0c",,
"0x80155c28",,,"1","1","69","1","0","0","0","0","0","direct_call","direct_call","d489001ff88ed206b56f44bd0789a8332510f33bf40a312a7b2e5d60c3fe3e03","d489001ff88ed206b56f44bd0789a8332510f33bf40a312a7b2e5d60c3fe3e03","d489001ff88ed206b56f44bd0789a8332510f33bf40a312a7b2e5d60c3fe3e03",,
"0x80155d3c",,,"1","1","75","2","0","0","0","0","0","direct_call","direct_call","d13d4a8b3b8add19b5970157f09d00c12cbda4fed4d74d8493156523f7069b66","d13d4a8b3b8add19b5970157f09d00c12cbda4fed4d74d8493156523f7069b66","d13d4a8b3b8add19b5970157f09d00c12cbda4fed4d74d8493156523f7069b66","0x80152E3C","exact"
"0x80155e68",,,"1","1","29","2","0","0","0","0","0","direct_call","direct_call","5b517952cbe9c4c147bc3f3434f9d82409e76d09ea58905aefe7fb5415912d9a","5b517952cbe9c4c147bc3f3434f9d82409e76d09ea58905aefe7fb5415912d9a","5b517952cbe9c4c147bc3f3434f9d82409e76d09ea58905aefe7fb5415912d9a",,
"0x80155edc",,,"1","1","2","1","0","0","0","0","0","direct_call","direct_call","af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc","af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc","af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc","0x80161924","exact"
"0x80155ee4",,,"1","1","37","2","0","0","0","0","0","direct_call","direct_call","3b18c58c739716e76429634a61375c45b3b5cd470c22ab6d3e14cee23dd992e1","3b18c58c739716e76429634a61375c45b3b5cd470c22ab6d3e14cee23dd992e1","3b18c58c739716e76429634a61375c45b3b5cd470c22ab6d3e14cee23dd992e1",,
"0x80155f78",,,"1","1","2968","3","0","0","0","0","0","direct_call","direct_call","941350c5ff3ed58f2b943bc66c13c46b33b25ce12ecf2dcdb759d068825d765b","941350c5ff3ed58f2b943bc66c13c46b33b25ce12ecf2dcdb759d068825d765b","941350c5ff3ed58f2b943bc66c13c46b33b25ce12ecf2dcdb759d068825d765b",,
"0x80158dd8",,,"1","1","25","1","0","0","0","0","0","direct_call","direct_call","cd00e292c5970d3c5e2f0ffa5171e555bc46bfc4faddfb4a418b6840b86e79a3","cd00e292c5970d3c5e2f0ffa5171e555bc46bfc4faddfb4a418b6840b86e79a3","cd00e292c5970d3c5e2f0ffa5171e555bc46bfc4faddfb4a418b6840b86e79a3","0x8015EE38","exact"
"0x80158e3c",,,"1","1","217","1","0","0","0","0","0","direct_call","direct_call","60b2789a68bdcbb6bbda951c3a24854e64d8f51ccdaad0d7db302b5123af1cbb","60b2789a68bdcbb6bbda951c3a24854e64d8f51ccdaad0d7db302b5123af1cbb","60b2789a68bdcbb6bbda951c3a24854e64d8f51ccdaad0d7db302b5123af1cbb","0x8015EE9C","exact"
"0x801591a0",,,"1","1","171","1","0","0","0","0","0","direct_call","direct_call","101bb8aeab946925b14006ee79fbfa56dcf5b2a65c44ca9b435abbd1abe3a22b","101bb8aeab946925b14006ee79fbfa56dcf5b2a65c44ca9b435abbd1abe3a22b","101bb8aeab946925b14006ee79fbfa56dcf5b2a65c44ca9b435abbd1abe3a22b","0x8015F200","exact"
"0x8015944c",,,"1","1","42","1","0","0","0","0","0","direct_call","direct_call","e3c2af35d1dfc500e16f826a071cc311bf55003a3de77de7ea3376c6b6fa2857","e3c2af35d1dfc500e16f826a071cc311bf55003a3de77de7ea3376c6b6fa2857","e3c2af35d1dfc500e16f826a071cc311bf55003a3de77de7ea3376c6b6fa2857",,
"0x801594f4",,,"1","1","15","46","0","0","0","0","0","direct_call","direct_call","5dcc1b5872dd9ff1c234501f1fefda01f664164e1583c3e1bb3dbea47588ab31","5dcc1b5872dd9ff1c234501f1fefda01f664164e1583c3e1bb3dbea47588ab31","5dcc1b5872dd9ff1c234501f1fefda01f664164e1583c3e1bb3dbea47588ab31",,
"0x80159530",,,"1","1","2201","6","0","0","0","0","0","direct_call","direct_call","8a56719966b255dd562999954d878dff65c6e727ea511f57860359917a84fca0","8a56719966b255dd562999954d878dff65c6e727ea511f57860359917a84fca0","8a56719966b255dd562999954d878dff65c6e727ea511f57860359917a84fca0","0x8015F590","exact"
"0x8015b794",,,"1","1","76","1","0","0","0","0","0","direct_call","direct_call","e2fc162ed9124452d23c85e81d60a0c228f414c3214a5de635737e25fbd29ac1","e2fc162ed9124452d23c85e81d60a0c228f414c3214a5de635737e25fbd29ac1","e2fc162ed9124452d23c85e81d60a0c228f414c3214a5de635737e25fbd29ac1","0x801617F4","exact"
"0x8015b8c4",,,"1","1","23","1","0","0","0","0","0","direct_call","direct_call","62b14867e4e79d50673d2f7474335229f54c478f56d2a910235e1953c6d29206","62b14867e4e79d50673d2f7474335229f54c478f56d2a910235e1953c6d29206","62b14867e4e79d50673d2f7474335229f54c478f56d2a910235e1953c6d29206",,
"0x8015b920",,,"1","1","19","2","0","0","0","0","0","direct_call","direct_call","f2c0d5456a983ecd12e314fcfa19879179fc8424343baeb1325457472ae85601","f2c0d5456a983ecd12e314fcfa19879179fc8424343baeb1325457472ae85601","f2c0d5456a983ecd12e314fcfa19879179fc8424343baeb1325457472ae85601","0x8016192C","exact"
"0x8015b96c",,,"1","1","58","2","0","0","0","0","0","direct_call","direct_call","c4fcd50d9f0c893c46288b57d8e62b18523145956b249b6ecd6c21718be49065","c4fcd50d9f0c893c46288b57d8e62b18523145956b249b6ecd6c21718be49065","c4fcd50d9f0c893c46288b57d8e62b18523145956b249b6ecd6c21718be49065",,
"0x8015ba54",,,"1","1","63","1","0","0","0","0","0","direct_call","direct_call","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd",,
"0x8015bb50",,,"1","1","310","24","0","0","1","1","0","direct_call+overlay","direct_call+overlay","be35dae855452c2ddbc5fb9264fd7325e2d0fa3392fdf5ef30ac94b9439e7532","be35dae855452c2ddbc5fb9264fd7325e2d0fa3392fdf5ef30ac94b9439e7532","be35dae855452c2ddbc5fb9264fd7325e2d0fa3392fdf5ef30ac94b9439e7532",,
"0x8015c028",,,"1","1","392","1","0","0","0","0","0","direct_call","direct_call","7fbcfcd86bdfa943dbd68f67c3fcba6e7ab86fda2d14d28862c176bf18579fca","7fbcfcd86bdfa943dbd68f67c3fcba6e7ab86fda2d14d28862c176bf18579fca","7fbcfcd86bdfa943dbd68f67c3fcba6e7ab86fda2d14d28862c176bf18579fca","0x80162070","exact"
"0x8015c648",,,"1","1","104","1","0","0","0","0","0","direct_call","direct_call","4cc7e6272db6b1ad7581f76c63c694e926e20698e9b02223d5041a55960463f2","4cc7e6272db6b1ad7581f76c63c694e926e20698e9b02223d5041a55960463f2","4cc7e6272db6b1ad7581f76c63c694e926e20698e9b02223d5041a55960463f2",,
"0x8015c7e8",,,"1","1","158","2","0","0","0","0","0","direct_call","direct_call","a8fe888f287d6d55df301aca05239c44f27e29d1ea4023657a641984de969026","a8fe888f287d6d55df301aca05239c44f27e29d1ea4023657a641984de969026","a8fe888f287d6d55df301aca05239c44f27e29d1ea4023657a641984de969026","0x80162830","exact"
"0x8015ca60",,,"1","1","26","2","0","0","0","0","0","direct_call","direct_call","39f37f8d1931b3bdf767e7510dd69509fbf23af1f7654933d0a4d291cbdd4418","39f37f8d1931b3bdf767e7510dd69509fbf23af1f7654933d0a4d291cbdd4418","39f37f8d1931b3bdf767e7510dd69509fbf23af1f7654933d0a4d291cbdd4418",,
"0x8015cac8",,,"1","1","303","1","0","0","0","0","0","direct_call","direct_call","56ef96896db0a2f66b66a8513c0c1f699c5c67f1b23d5e7daab3e679e37d48e3","56ef96896db0a2f66b66a8513c0c1f699c5c67f1b23d5e7daab3e679e37d48e3","56ef96896db0a2f66b66a8513c0c1f699c5c67f1b23d5e7daab3e679e37d48e3","0x80162B10","exact"
"0x8015cf84",,,"1","1","26","4","0","0","0","0","0","direct_call","direct_call","39f37f8d1931b3bdf767e7510dd69509fbf23af1f7654933d0a4d291cbdd4418","39f37f8d1931b3bdf767e7510dd69509fbf23af1f7654933d0a4d291cbdd4418","39f37f8d1931b3bdf767e7510dd69509fbf23af1f7654933d0a4d291cbdd4418",,
"0x8015cfec",,,"1","1","56","1","0","0","0","0","0","direct_call","direct_call","6eb69e26de2a26eda48af77d4cec893aa0cf4748a64cbefcfe11a22c1e680ad9","6eb69e26de2a26eda48af77d4cec893aa0cf4748a64cbefcfe11a22c1e680ad9","6eb69e26de2a26eda48af77d4cec893aa0cf4748a64cbefcfe11a22c1e680ad9","0x80163034","exact"
"0x8015d0cc",,,"1","1","684","1","0","0","0","0","0","direct_call","direct_call","ac601d468fbaf1af4a768dcb12893119c5ef3ef16cdb3cc28136986c2bdd6e7b","ac601d468fbaf1af4a768dcb12893119c5ef3ef16cdb3cc28136986c2bdd6e7b","ac601d468fbaf1af4a768dcb12893119c5ef3ef16cdb3cc28136986c2bdd6e7b",,
"0x8015db7c",,,"1","1","48","1","0","0","0","0","0","direct_call","direct_call","5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5","5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5","5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5","0x80163CB8","exact"
"0x8015dc3c",,,"1","1","43","1","0","0","0","0","0","direct_call","direct_call","58f218aeb259309eeb545345a8f5c715987967b0ec724806d448394da578d0b0","58f218aeb259309eeb545345a8f5c715987967b0ec724806d448394da578d0b0","58f218aeb259309eeb545345a8f5c715987967b0ec724806d448394da578d0b0",,
"0x8015dce8",,,"1","1","163","1","0","0","0","0","0","direct_call","direct_call","ff851fd853ed0307abd0224fe62418ca7d8c3c19e5a70a67ccd5740717d24681","ff851fd853ed0307abd0224fe62418ca7d8c3c19e5a70a67ccd5740717d24681","ff851fd853ed0307abd0224fe62418ca7d8c3c19e5a70a67ccd5740717d24681",,
"0x8015df74",,,"1","1","87","1","0","0","0","0","0","direct_call","direct_call","2e384af86a480f952aa16443fd29646a9063865e62d7c403fc7ed697bb771243","2e384af86a480f952aa16443fd29646a9063865e62d7c403fc7ed697bb771243","2e384af86a480f952aa16443fd29646a9063865e62d7c403fc7ed697bb771243","0x801640B0","exact"
"0x8015e0d0",,,"1","1","105","2","0","0","0","0","0","direct_call","direct_call","de1da8f3791deb5ea5a11c9a67179b1e240aa14979524a3cc28add0e3612c0fe","de1da8f3791deb5ea5a11c9a67179b1e240aa14979524a3cc28add0e3612c0fe","de1da8f3791deb5ea5a11c9a67179b1e240aa14979524a3cc28add0e3612c0fe","0x8016420C","exact"
"0x8015e274",,,"1","1","63","1","0","0","0","0","0","direct_call","direct_call","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd",,
"0x8015e370",,,"1","1","47","6","0","0","0","0","0","direct_call","direct_call","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6",,
"0x8015e42c",,,"1","1","47","1","0","0","0","0","0","direct_call","direct_call","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6",,
"0x8015e4e8",,,"1","1","128","2","0","0","0","0","0","direct_call","direct_call","076a27c79e5ace2a3d47f9dd2e83e4ff6ea8872b3c2218f66c92b89b55f36560","076a27c79e5ace2a3d47f9dd2e83e4ff6ea8872b3c2218f66c92b89b55f36560","076a27c79e5ace2a3d47f9dd2e83e4ff6ea8872b3c2218f66c92b89b55f36560","0x80164624","exact"
"0x8015e6e8",,,"1","1","18","1","0","0","0","0","0","direct_call","direct_call","834a709ba2534ebe3ee1397fd4f7bd288b2acc1d20a08d6c862dcd99b6f04400","834a709ba2534ebe3ee1397fd4f7bd288b2acc1d20a08d6c862dcd99b6f04400","834a709ba2534ebe3ee1397fd4f7bd288b2acc1d20a08d6c862dcd99b6f04400",,
"0x8015e730",,,"1","1","31","1","0","0","0","0","0","direct_call","direct_call","7b8ec8dd836b564f0c85ad088fc744de820345204e154bc1503e04e9d6fdd9f1","7b8ec8dd836b564f0c85ad088fc744de820345204e154bc1503e04e9d6fdd9f1","7b8ec8dd836b564f0c85ad088fc744de820345204e154bc1503e04e9d6fdd9f1",,
"0x8015e7ac",,,"1","1","41","2","0","0","0","0","0","direct_call","direct_call","4b22ee6807a2e4ddfd1bf16851609a7a009f4c6bd5aeb78162f121cb89492f02","4b22ee6807a2e4ddfd1bf16851609a7a009f4c6bd5aeb78162f121cb89492f02","4b22ee6807a2e4ddfd1bf16851609a7a009f4c6bd5aeb78162f121cb89492f02",,
"0x8015e850",,,"1","1","92","1","0","0","0","0","0","direct_call","direct_call","71818ecc26433c32172dd9a3544657971c7078daa2257da7c3c303e08693cb23","71818ecc26433c32172dd9a3544657971c7078daa2257da7c3c303e08693cb23","71818ecc26433c32172dd9a3544657971c7078daa2257da7c3c303e08693cb23","0x8016498C","exact"
"0x8015e9c0",,,"1","1","38","1","0","0","0","0","0","direct_call","direct_call","85ada57e1f601e962d705f389285adb4e74f450bc00672240dfef7399d82457f","85ada57e1f601e962d705f389285adb4e74f450bc00672240dfef7399d82457f","85ada57e1f601e962d705f389285adb4e74f450bc00672240dfef7399d82457f",,
"0x8015ea58",,,"1","1","88","1","0","0","0","0","0","direct_call","direct_call","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0",,
"0x8015ebb8",,,"1","1","66","1","0","0","0","0","0","direct_call","direct_call","44b8aa4d28701168922acf61435ea4bb442f97b0b14ad7a2510ed68874ee2a72","44b8aa4d28701168922acf61435ea4bb442f97b0b14ad7a2510ed68874ee2a72","44b8aa4d28701168922acf61435ea4bb442f97b0b14ad7a2510ed68874ee2a72",,
"0x8015ecc0",,,"1","1","88","1","0","0","0","0","0","direct_call","direct_call","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0",,
"0x8015ee20",,,"1","1","63","1","0","0","0","0","0","direct_call","direct_call","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd","913c6e2c32d99e4baff62cf421a494730cb043924f2c6bf46406573b59c641bd",,
"0x8015ef1c",,,"1","1","254","1","0","0","0","0","0","direct_call","direct_call","5817bc65840cf706e658b883fc8a08c91551deb915ac9f5844e0cf807cf0b705","5817bc65840cf706e658b883fc8a08c91551deb915ac9f5844e0cf807cf0b705","5817bc65840cf706e658b883fc8a08c91551deb915ac9f5844e0cf807cf0b705","0x80165058","exact"
"0x8015f314",,,"1","1","246","1","0","0","0","0","0","direct_call","direct_call","77f3ea088c1912c736945e6e81b45af66d6137fee50b828b5ecdebbe52137169","77f3ea088c1912c736945e6e81b45af66d6137fee50b828b5ecdebbe52137169","77f3ea088c1912c736945e6e81b45af66d6137fee50b828b5ecdebbe52137169","0x80165450","exact"
"0x8015f6ec",,,"1","1","569","1","0","0","0","0","0","direct_call","direct_call","fdaf7df0e7cf44e9e8b28ef9d68df5aa597655a244bf16423e379860c0aea4c9","fdaf7df0e7cf44e9e8b28ef9d68df5aa597655a244bf16423e379860c0aea4c9","fdaf7df0e7cf44e9e8b28ef9d68df5aa597655a244bf16423e379860c0aea4c9",,
"0x8015ffd0",,,"1","1","36","2","0","0","0","0","0","direct_call","direct_call","81c611f35bff79491538b2f7cf201c7597a661a5c549633541c62bdc8af1613f","81c611f35bff79491538b2f7cf201c7597a661a5c549633541c62bdc8af1613f","81c611f35bff79491538b2f7cf201c7597a661a5c549633541c62bdc8af1613f",,
"0x80160060",,,"1","1","16","1","0","0","0","0","0","direct_call","direct_call","f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b","4cf9816ed1062189ff0c8d427fba5e912cc68fc9af76cf7f08fd255977de3b33","f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b",,
"0x801600a0",,,"1","0","272","0","0","0","1","","0","overlay","","0e40a09dd6c3d8b503c0095444488c25f0fa19356ddd9b77a16219cb1cec69e6","","0e40a09dd6c3d8b503c0095444488c25f0fa19356ddd9b77a16219cb1cec69e6","0x8016D3D8","exact"
"0x801604e0",,,"1","1","47","1","0","0","0","0","0","direct_call","direct_call","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6","e37ce3b00a1f15b3de62029972345420b76313a885c6ccc6e3b5547857b3ecc6",,
"0x8016059c",,,"1","1","263","1","0","0","0","0","0","direct_call","direct_call","d6369598c0846422df1f6e1029041784e34d3b6fcc12a3ba0fc1613a0f80530a","d6369598c0846422df1f6e1029041784e34d3b6fcc12a3ba0fc1613a0f80530a","d6369598c0846422df1f6e1029041784e34d3b6fcc12a3ba0fc1613a0f80530a","0x801665E4","exact"
"0x801609b8",,,"1","1","123","1","0","0","0","0","0","direct_call","direct_call","aaf4a48db8af6b0cb05bff1b3b4847cb6235f0de26ccc6c56aa184032dba0063","aaf4a48db8af6b0cb05bff1b3b4847cb6235f0de26ccc6c56aa184032dba0063","aaf4a48db8af6b0cb05bff1b3b4847cb6235f0de26ccc6c56aa184032dba0063","0x80166A00","exact"
"0x80160ba4",,,"1","1","176","1","0","0","0","0","0","direct_call","direct_call","2dd23156fbb26642d6f2194611e536f77213eb212f6a23654f9d5319a82ac556","2dd23156fbb26642d6f2194611e536f77213eb212f6a23654f9d5319a82ac556","2dd23156fbb26642d6f2194611e536f77213eb212f6a23654f9d5319a82ac556","0x80166BEC","exact"
"0x80160e64",,,"1","1","68","1","0","0","0","0","0","direct_call","direct_call","e4d879a3407de578f579dfab4366fcea75a6649c683d9efe4f056f6505437574","e4d879a3407de578f579dfab4366fcea75a6649c683d9efe4f056f6505437574","e4d879a3407de578f579dfab4366fcea75a6649c683d9efe4f056f6505437574","0x80166EAC","exact"
"0x80160f74",,,"1","1","110","1","0","0","0","0","0","direct_call","direct_call","360d579dbd14759b41afdf7fb5e80c0101e15150ae401d59f92a1e32d129f7cb","360d579dbd14759b41afdf7fb5e80c0101e15150ae401d59f92a1e32d129f7cb","360d579dbd14759b41afdf7fb5e80c0101e15150ae401d59f92a1e32d129f7cb",,
"0x8016112c",,,"1","1","74","1","0","0","0","0","0","direct_call","direct_call","250f52cb2d6f1966a29f6ac771fa1cd185b8f8531396c8a4026c0fe635617e0c","250f52cb2d6f1966a29f6ac771fa1cd185b8f8531396c8a4026c0fe635617e0c","250f52cb2d6f1966a29f6ac771fa1cd185b8f8531396c8a4026c0fe635617e0c",,
"0x80161254",,,"1","1","40","1","0","0","0","0","0","direct_call","direct_call","b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4","b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4","b393978842a0fa3d3e1470196f098f473f9678e72463cb65ec4ab5581856c2e4",,
"0x801612f4",,,"1","1","427","1","0","0","0","0","0","direct_call","direct_call","a8926df42a33a24174baa2cc68e3816103fbe1912ffa2c0ee848077fe0796972","a8926df42a33a24174baa2cc68e3816103fbe1912ffa2c0ee848077fe0796972","a8926df42a33a24174baa2cc68e3816103fbe1912ffa2c0ee848077fe0796972",,
"0x801619a0",,,"1","1","290","1","0","0","0","0","0","direct_call","direct_call","5f40124a24d3ad640b555a4196271a842d7581fefe3b0733cc6234c191261776","5f40124a24d3ad640b555a4196271a842d7581fefe3b0733cc6234c191261776","5f40124a24d3ad640b555a4196271a842d7581fefe3b0733cc6234c191261776","0x801679E0","exact"
"0x80161e28",,,"1","1","52","2","0","0","0","0","0","direct_call","direct_call","46f531b7ea0428fbf2c3ca2b60e8dc33d6bbfa000e0fd1b489c5e39140a47006","46f531b7ea0428fbf2c3ca2b60e8dc33d6bbfa000e0fd1b489c5e39140a47006","46f531b7ea0428fbf2c3ca2b60e8dc33d6bbfa000e0fd1b489c5e39140a47006","0x80167E68","exact"
"0x80161ef8",,,"1","1","178","1","0","0","0","0","0","direct_call","direct_call","283de789c3f9ae6115e627ecb921b7b39bdaa1b82289eca5e60da0b76d07a502","283de789c3f9ae6115e627ecb921b7b39bdaa1b82289eca5e60da0b76d07a502","283de789c3f9ae6115e627ecb921b7b39bdaa1b82289eca5e60da0b76d07a502",,
"0x801621c0",,,"1","1","5","2","0","0","0","0","0","direct_call","direct_call","de47c9b27eb8d300dbb5f2c353e632c393262cf06340c4fa7f1b40c4cbd36f90","de47c9b27eb8d300dbb5f2c353e632c393262cf06340c4fa7f1b40c4cbd36f90","de47c9b27eb8d300dbb5f2c353e632c393262cf06340c4fa7f1b40c4cbd36f90",,
"0x801621d4",,,"1","1","119","1","0","0","0","0","0","direct_call","direct_call","d51c15401c9d321e95a53bb9f69ab1546bc108efffeac4cbaa4ead352869d7d6","d51c15401c9d321e95a53bb9f69ab1546bc108efffeac4cbaa4ead352869d7d6","d51c15401c9d321e95a53bb9f69ab1546bc108efffeac4cbaa4ead352869d7d6",,
"0x801623b0",,,"1","1","94","1","0","0","0","0","0","direct_call","direct_call","70d6aad73b9cfd0facdee81f4aac5bbf30d603300653623c57f7c26e1c376271","70d6aad73b9cfd0facdee81f4aac5bbf30d603300653623c57f7c26e1c376271","70d6aad73b9cfd0facdee81f4aac5bbf30d603300653623c57f7c26e1c376271","0x80168638","exact"
"0x80162528",,,"1","1","88","1","0","0","0","0","0","direct_call","direct_call","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0","627f6149015f853f26db2f3dffba1b7c30b3b74b87c5cfb9f346c1616e3636d0",,
"0x80162688",,,"1","1","78","1","0","0","0","0","0","direct_call","direct_call","6287e17fe5efcb191aec8a2578e685d0a1040a0ab53bd1f02c7f49cc6c8fced7","6287e17fe5efcb191aec8a2578e685d0a1040a0ab53bd1f02c7f49cc6c8fced7","6287e17fe5efcb191aec8a2578e685d0a1040a0ab53bd1f02c7f49cc6c8fced7",,
"0x801627c0",,,"1","1","417","1","0","0","0","0","0","direct_call","direct_call","dfd4fa3f90407b099654a8b124110b69a720fd900ef9d6c0470819c5531f8eb1","dfd4fa3f90407b099654a8b124110b69a720fd900ef9d6c0470819c5531f8eb1","dfd4fa3f90407b099654a8b124110b69a720fd900ef9d6c0470819c5531f8eb1","0x80168A48","exact"
"0x80162e44",,,"1","1","170","1","0","0","0","0","0","direct_call","direct_call","3893c122a235d76ac34b7853ae88aae7b72c2785f12e0e5ba05506aa89f4cf6c","3893c122a235d76ac34b7853ae88aae7b72c2785f12e0e5ba05506aa89f4cf6c","3893c122a235d76ac34b7853ae88aae7b72c2785f12e0e5ba05506aa89f4cf6c","0x801690CC","exact"
"0x801630ec",,,"1","1","53","2","0","0","0","0","0","direct_call","direct_call","f59194106e93b4b8bfc8b4347ce1f7992e383eef8e1526fce5ee65ba3ed35096","f59194106e93b4b8bfc8b4347ce1f7992e383eef8e1526fce5ee65ba3ed35096","f59194106e93b4b8bfc8b4347ce1f7992e383eef8e1526fce5ee65ba3ed35096",,
"0x801631c0",,,"1","1","9","11","0","0","1","1","0","direct_call+overlay","direct_call+overlay","6db65fd59fd356f6729140571b5bcd6bb3b83492a16e1bf0a3884442fc3c8a0e","6db65fd59fd356f6729140571b5bcd6bb3b83492a16e1bf0a3884442fc3c8a0e","6db65fd59fd356f6729140571b5bcd6bb3b83492a16e1bf0a3884442fc3c8a0e",,
"0x801631e4",,,"1","1","9","2","0","0","0","0","0","direct_call","direct_call","6db65fd59fd356f6729140571b5bcd6bb3b83492a16e1bf0a3884442fc3c8a0e","6db65fd59fd356f6729140571b5bcd6bb3b83492a16e1bf0a3884442fc3c8a0e","6db65fd59fd356f6729140571b5bcd6bb3b83492a16e1bf0a3884442fc3c8a0e",,
"0x80163208",,,"1","1","8","3","0","0","0","0","0","direct_call","direct_call","66687aadf862bd776c8fc18b8e9f8e20089714856ee233b3902a591d0d5f2925","66687aadf862bd776c8fc18b8e9f8e20089714856ee233b3902a591d0d5f2925","66687aadf862bd776c8fc18b8e9f8e20089714856ee233b3902a591d0d5f2925",,
